circuit_id,family,cloud_shots,hardware_shots,finite_shots,counts_axis_valid,shots_conserved,cloud_vs_ideal_tv,cloud_vs_ideal_hellinger,cloud_vs_ideal_h2,cloud_vs_local_noise_tv,cloud_vs_local_noise_hellinger,cloud_vs_local_noise_h2,cloud_vs_finite_tv,cloud_vs_finite_hellinger,cloud_vs_finite_h2,cloud_vs_hardware_tv,cloud_vs_hardware_hellinger,cloud_vs_hardware_h2,hardware_vs_ideal_tv,hardware_vs_ideal_hellinger,hardware_vs_ideal_h2,hardware_vs_local_noise_tv,hardware_vs_local_noise_hellinger,hardware_vs_local_noise_h2,finite_vs_ideal_tv,finite_vs_ideal_hellinger,finite_vs_ideal_h2,local_noise_vs_ideal_tv,local_noise_vs_ideal_hellinger,local_noise_vs_ideal_h2,cloud_noise_minus_ideal_tv,cloud_excess_over_finite_tv,hardware_cloud_minus_ideal_tv,hardware_feasible_k3,finite_feasible_k3,ideal_feasible_k3,local_noise_feasible_k3,cloud_feasible_k3,cloud_minus_ideal_feasible_k3,cloud_minus_local_noise_feasible_k3,cloud_minus_finite_feasible_k3,cloud_minus_hardware_feasible_k3
tianyan-287__message_0180,message,1024,1024,1024,True,True,0.10976058525576246,0.09899912737527544,0.00980082722106601,0.09353122522169453,0.08979565545567589,0.008063259738714454,0.1318359375,0.13113695433096795,0.017196900791202376,0.166015625,0.1640354469712685,0.026907627863063843,0.16693376872890048,0.15077301745599808,0.0227325027927867,0.16838236379300867,0.15533554931129534,0.024129132879841864,0.08891667488872848,0.09819049603567306,0.009641373511731529,0.06203871431315523,0.053166668746545145,0.0028266946656048605,-0.016229360034067927,0.02084391036703398,-0.0009181437289004779,,,,,,,,,
tianyan-287__message_0181,message,1024,1024,1024,True,True,0.1460788476429252,0.13539133390958805,0.018330813297817564,0.07119710153807296,0.08418974528146585,0.007087913210558102,0.158203125,0.1673460817056857,0.02800471106224604,0.1689453125,0.17287435894327902,0.029885543980049677,0.22916182581268377,0.2009093958247467,0.04036458533066475,0.15208609360969094,0.146394107085546,0.02143123458937431,0.0772893662057522,0.09678361031069928,0.009367067224773295,0.13123457801117683,0.12203435515269762,0.014892383837534735,-0.07488174610485224,0.06878948143717299,-0.06021651331268377,,,,,,,,,
tianyan-287__message_0182,message,1024,1024,1024,True,True,0.11575030118429627,0.11520609517472706,0.013272444365408271,0.08549303792746255,0.09255636060950122,0.008566679889276028,0.115234375,0.1445198962717055,0.020886000418384516,0.173828125,0.16584425006185347,0.027504315278578585,0.12831483937194998,0.12436585573560476,0.015466866072849255,0.14734802103385125,0.14167995773071004,0.020073210422575788,0.08577131951092609,0.09852094200234908,0.009706376013030232,0.09269842602449765,0.08385103459147643,0.007030996002060976,-0.030257263256833727,0.02997898167337018,0.045513285628050015,,,,,,,,,
tianyan-287__message_0183,message,1024,1024,1024,True,True,0.08228801560985996,0.08865334489565076,0.007859415561187206,0.07962477591769873,0.08339928977762713,0.00695544153541262,0.119140625,0.12820802610560483,0.016437297957895454,0.177734375,0.1740784373608626,0.030303302353999764,0.13283341488697728,0.12449907150759719,0.015500018806253797,0.14505717688951858,0.13499601740752404,0.018223924715892535,0.07990361074427384,0.09286319487923705,0.00862357296317916,0.03696450336806148,0.03192282937778696,0.0010190670354832984,-0.002663239692161229,0.0023844048655861233,0.04490096011302272,,,,,,,,,
tianyan-287__message_0184,message,1024,1024,1024,True,True,0.10621177598650944,0.10588684623433316,0.011212024205453313,0.08559415825929506,0.09186996929573889,0.008440091258400007,0.1357421875,0.13576651534071066,0.01843254668775942,0.1640625,0.16013678237993012,0.025643789070997097,0.12858522036357076,0.12549610524666144,0.015749272432081126,0.13297022203507128,0.13005864710983536,0.016915251688040686,0.09898289306536062,0.10182349848093625,0.010368024842897226,0.04852955807614584,0.041293963579145054,0.001705191428075758,-0.020617617727214377,0.007228882921148816,0.03547727963642924,,,,,,,,,
tianyan-287__message_0185,message,1024,1024,1024,True,True,0.1345632613019884,0.12293746652159018,0.015113620674747107,0.10930101193100449,0.10402127771008846,0.010820426216439347,0.1572265625,0.14045147125903587,0.019726615778827783,0.1875,0.1859490595164113,0.034577052735037875,0.1343402474105344,0.13946083259680384,0.019449323828593747,0.15492496824682686,0.15558371562281412,0.024206292567000694,0.09320433799549602,0.08522644016356375,0.007263546102953511,0.05945485290568096,0.051889205377256366,0.002692489634683091,-0.02526224937098391,0.04135892330649238,0.05315975258946559,,,,,,,,,
tianyan-287__message_0186,message,1024,1024,1024,True,True,0.11468660219892263,0.11351503518528319,0.012885663213116082,0.08354603487509091,0.09243228837690436,0.008543727934591207,0.140625,0.14722022234648888,0.021673793867749626,0.1708984375,0.16576102034338286,0.02747671586527938,0.11707289793553494,0.11038622997752516,0.012185119768651075,0.13600679302663662,0.1316775052675275,0.017338965393479733,0.07829179238342743,0.08539661086015325,0.007292581146400443,0.07254897177021272,0.06590392496363127,0.004343327325611941,-0.03114056732383172,0.0363948098154952,0.053825539564465064,,,,,,,,,
tianyan-287__message_0187,message,1024,1024,1024,True,True,0.11919643519801254,0.10853034651488941,0.011778836114641967,0.09180481979377318,0.09189835126189283,0.00844530696465424,0.1396484375,0.12841993602742413,0.016491679969287708,0.197265625,0.18872327442609108,0.035616474310105686,0.15958663582019814,0.1467716268016476,0.021541910434002116,0.1652518111872601,0.15678877860459098,0.024582721096319444,0.08339070478671043,0.08449542755588514,0.0071394772778518335,0.057884357907463324,0.05006084779374857,0.002506088481828861,-0.02739161540423936,0.03580573041130211,0.037678989179801864,,,,,,,,,
tianyan-287__message_0188,message,1024,1024,1024,True,True,0.18169061265581518,0.18782428744420052,0.03527796295392166,0.07969119352874614,0.09423968453250982,0.008881118140786971,0.1865234375,0.21720476153407328,0.04717790843307364,0.162109375,0.18372494047887872,0.03375485375396753,0.1960968720167559,0.19282071925644248,0.03717982977457181,0.1644792017178953,0.1749072633979425,0.030592550789357232,0.07051628036510663,0.08913024608350732,0.007944200766906571,0.1662728814822971,0.16993164734440303,0.028876764769182557,-0.10199941912706904,0.11117433229070856,-0.03398749701675591,,,,,,,,,
tianyan-287__message_0189,message,1024,1024,1024,True,True,0.13198238624704756,0.1311740870174385,0.017206641104858526,0.09538309013882983,0.1018618080418867,0.010375827937562174,0.1669921875,0.17801243461250846,0.0316884268766726,0.181640625,0.16743589165278983,0.02803477781356477,0.14342001098006046,0.12838899011603055,0.01648373278301419,0.15930774122492936,0.14753479757789786,0.0217665164963513,0.10897146576257045,0.10550959069297108,0.011132273728198291,0.08851434901746325,0.07765294742017033,0.0060299802430397375,-0.03659929610821773,0.0230109204844771,0.038220614019939536,,,,,,,,,
tianyan-287__message_0190,message,1024,1024,1024,True,True,0.10806108632079581,0.11120561222613984,0.012366688190590582,0.09436388262245962,0.10683069177858706,0.01141279670589147,0.140625,0.1491742329431814,0.022252951774186548,0.20703125,0.19243801432472699,0.03703238935724383,0.17343204648799615,0.16430157749882282,0.026995008368601685,0.180435167834233,0.17047454840468057,0.02906157165377978,0.10145002133000512,0.10261148931869936,0.010529117740201552,0.045324928921809275,0.03924932077424324,0.001540509181239442,-0.013697203698336186,0.0066110649907906854,0.03359920351200385,,,,,,,,,
tianyan-287__message_0191,message,1024,1024,1024,True,True,0.1134201917133638,0.10364284074664953,0.010741838438035358,0.09866953315735189,0.08736858902625318,0.007633270348438327,0.1630859375,0.14962526645086247,0.022387720360491588,0.2041015625,0.1847375207073681,0.034127951557105254,0.16794167936777982,0.15204054164731795,0.023116326304409823,0.18187259773563785,0.16306265703350759,0.026589430118827317,0.09292836327757992,0.09159850159107882,0.00839028549373087,0.04618560432992762,0.0404428194756352,0.001635621647138818,-0.014750658556011917,0.020491828435783885,0.03615988313222018,,,,,,,,,
tianyan-287__message_0192,message,1024,1024,1024,True,True,0.10103878536664153,0.10822060337991966,0.011711698995913879,0.08448435198589557,0.09917405079314974,0.009835492350722244,0.125,0.13442702173207324,0.01807062417175529,0.1884765625,0.17311408547285115,0.029968486589101617,0.15832858477642103,0.14988781719189267,0.022466357742550236,0.1734418034613732,0.16748064373555088,0.02804976602607452,0.07630612775547897,0.07728278815892421,0.0059726293456171566,0.06896587657302795,0.059999166502140606,0.003599899980951592,-0.016554433380745956,0.024732657611162556,0.030147977723578967,,,,,,,,,
tianyan-287__message_0193,message,1024,1024,1024,True,True,0.1164088494907368,0.10845711194906442,0.011762945132331892,0.09699846934047933,0.09170166888257854,0.008409196075850072,0.1689453125,0.16023658148503467,0.02567576204601016,0.216796875,0.19011186591002593,0.03614252155979168,0.18319523745600697,0.15450840225731227,0.02387284636810742,0.18282781621638394,0.15806811139913185,0.02498552784128836,0.10398412119491048,0.10355552922619572,0.010723747633317477,0.08129891285654031,0.07184700994046835,0.005161992837385757,-0.019410380150257464,0.012424728295826318,0.033601637543993035,,,,,,,,,
tianyan-287__message_0194,message,1024,1024,1024,True,True,0.2272132621154456,0.2046287218082625,0.04187291378888329,0.08069765775139962,0.10313801672896059,0.010637450494783355,0.2587890625,0.25458192971584964,0.0648119589378458,0.146484375,0.16912527059279897,0.02860335715308747,0.26331989289685015,0.23144513212229825,0.0535668491831081,0.14451045991998057,0.16280368489501168,0.02650503981539425,0.06458444690286888,0.09303795054842544,0.008656060242251257,0.1981959375788448,0.18381713955368484,0.03378874079369885,-0.14651560436404598,0.16262881521257672,-0.11683551789685015,,,,,,,,,
tianyan-287__message_0195,message,1024,1024,1024,True,True,0.13792953832368918,0.12174992140499209,0.01482304336212175,0.09786641040243198,0.09475837863255279,0.008979150321070236,0.1533203125,0.14561850576598306,0.021204749221517646,0.1884765625,0.15875942379369465,0.02520455464330594,0.12982380440838304,0.11848339813613508,0.014038315633885896,0.1558393088605049,0.1365601971222574,0.018648687438069796,0.07843754040175013,0.08725507746686786,0.007613448543749112,0.08888565318111427,0.08126508796298766,0.006604014521632123,-0.0400631279212572,0.059491997921939044,0.05865275809161696,,,,,,,,,
tianyan-287__message_0196,message,1024,1024,1024,True,True,0.10716437007730584,0.10433940249381857,0.010886710912767071,0.07949064254257227,0.08984927165577891,0.008072891617073955,0.142578125,0.1414558736946095,0.02000976420270531,0.2021484375,0.19131860787849592,0.03660280972056568,0.18276418544172413,0.17265777445980401,0.029810707081412553,0.1741081921331466,0.1729899510897093,0.029925523178020014,0.10953061952687768,0.12018303629332532,0.014443962212682751,0.07414795567576767,0.0656166046332398,0.004305538803594908,-0.027673727534733572,-0.002366249449571839,0.019384252058275875,,,,,,,,,
tianyan-287__message_0197,message,1024,1024,1024,True,True,0.10015829729724329,0.10077108718841626,0.010154812013135391,0.09081222343286888,0.09112419965672017,0.0083036197630778,0.1435546875,0.15640954691615805,0.024463946366517848,0.17578125,0.18260129499860972,0.03334323293516929,0.16055447152036073,0.1549152036365118,0.023998720317741914,0.16214207979094447,0.15860399487802448,0.025155227191268413,0.08115888641518049,0.1055671436500907,0.011144421818438888,0.05426835144173371,0.047387055508258585,0.0022455330297427804,-0.009346073864374416,0.018999410882062806,0.015226778479639269,,,,,,,,,
tianyan-287__message_0198,message,1024,1024,1024,True,True,0.11391865545365587,0.10200614631920017,0.010405253886894075,0.10418854525091378,0.09421372327709174,0.008876225653732419,0.1435546875,0.129425830356252,0.01675104556340532,0.1943359375,0.1809052804074149,0.03272672047928542,0.14912922430279124,0.1316099817348105,0.017321187292237153,0.16804701686033507,0.14917890004111414,0.022254344217476723,0.09902043427787746,0.09096851405877154,0.008275270550060915,0.050527983139331434,0.04374435217084821,0.0019135683468471925,-0.009730110202742087,0.014898221175778409,0.04520671319720876,,,,,,,,,
tianyan-287__message_0199,message,1024,1024,1024,True,True,0.12108635955674157,0.10628485061824097,0.0112964694709418,0.10934285832667168,0.09920378507081831,0.009841390972377115,0.140625,0.13062904722706334,0.017063947979450343,0.2109375,0.18632291536790876,0.03471622879119689,0.1529187185992893,0.1382336179221681,0.019108533123851953,0.15806320737786658,0.14742100913097458,0.021732953933194892,0.09938573233844486,0.09106991793122902,0.00829372995200079,0.04957100428567725,0.041728620602050036,0.0017412777773498345,-0.011743501230069897,0.021700627218296714,0.058018781400710706,,,,,,,,,
tianyan-287__message_0200,message,1024,1024,1024,True,True,0.10193969043737719,0.09677346600396515,0.009365103722420599,0.10109399560448452,0.09598284078707255,0.009212705725556516,0.146484375,0.13805275320724672,0.01905856266810097,0.2236328125,0.1957115124104644,0.03830299608999136,0.1725275747205269,0.15582040268559583,0.024279997893101236,0.1798926593075153,0.16508347300741538,0.027252553060190046,0.09794867905451662,0.08716156587873834,0.007597138566433645,0.03750267633051088,0.032534098383527256,0.0010584675576290306,-0.0008456948328926656,0.003991011382860565,0.051105237779473095,,,,,,,,,
tianyan-287__message_0201,message,1024,1024,1024,True,True,0.2468965011484086,0.2761744705236341,0.07627233816900963,0.1008130889121313,0.11633792562202716,0.013534512938036324,0.259765625,0.3107884871807371,0.0965894837640912,0.1376953125,0.1700989811416705,0.028933663385434377,0.27350382361786524,0.28719090900087074,0.08247861821274644,0.09310729641403859,0.11815540345755339,0.013960699366217218,0.05432054445575324,0.0844795659267174,0.007136797059166592,0.22624321270176373,0.2500043398717224,0.06250216995469568,-0.1460834122362773,0.19257595669265537,-0.13580851111786524,,,,,,,,,
tianyan-287__message_0202,message,1024,1024,1024,True,True,0.12887490062400708,0.11642316433844012,0.013554353194575436,0.08608237262339088,0.08478027106372112,0.007187694361638028,0.1513671875,0.14503169731812215,0.021034193226975403,0.1630859375,0.15981186748586898,0.025539832989320943,0.15142523255563728,0.14602393901168506,0.021322990764488316,0.15300376684954264,0.15323468961471887,0.023480870101319228,0.08951129948818412,0.08904988885516639,0.007929882705117488,0.08774703578256132,0.07999349726910687,0.006398959605342609,-0.0427925280006162,0.03936360113582296,0.011660704944362721,,,,,,,,,
tianyan-287__message_0203,message,1024,1024,1024,True,True,0.12034378871258794,0.11245733674960261,0.01264665258881352,0.10022152460172509,0.10184821003623552,0.010373057887585148,0.1484375,0.16048420285440215,0.025755179365812897,0.197265625,0.1918315558867942,0.036799345833948255,0.15225053887236825,0.15362698357633733,0.023601250082764223,0.1771482042870654,0.1754535347240476,0.030783942847162578,0.08776063163638902,0.1005917411864739,0.01011869839492655,0.06355803928386736,0.054422366897176895,0.0029617940186909353,-0.020122264110862847,0.032583157076198924,0.04501508612763175,,,,,,,,,
tianyan-287__message_0204,message,1024,1024,1024,True,True,0.126756971169673,0.11400847764474704,0.012997932974872787,0.09749669607557152,0.09516533691567969,0.009056441350274827,0.1572265625,0.15333723822846157,0.02351230862753198,0.197265625,0.1905647263262421,0.03631491491979555,0.16552848078519428,0.15271238716150373,0.02332107319256501,0.17229301025556382,0.1596685446676692,0.02549404415629147,0.08609191842611322,0.08873607295504027,0.00787409064348223,0.07178282881594183,0.06158388279163485,0.0037925746196938183,-0.02926027509410148,0.040665052743559776,0.031737144214805724,,,,,,,,,
tianyan-287__message_0205,message,1024,1024,1024,True,True,0.0917318994601102,0.0876630260836727,0.00768480614214668,0.0879543988920635,0.08437100365264803,0.007118466257355148,0.1181640625,0.11125575936665928,0.012377843992251994,0.1904296875,0.16711876852045257,0.027928682791792607,0.16023664898212384,0.13363112603268099,0.017857277844762272,0.16432433072113473,0.1437831132732543,0.02067358366254948,0.08194350219250943,0.08591324343515006,0.007381085397547355,0.061400562554365004,0.05470831547615262,0.00299299978223824,-0.00377750056804671,0.009788397267600779,0.030193038517876164,,,,,,,,,
tianyan-287__message_0206,message,1024,1024,1024,True,True,0.14423826716981958,0.12885951407817545,0.016604774368463495,0.10874657421931867,0.10056533423407774,0.010113386449611766,0.1708984375,0.14815509427464335,0.021949931959528463,0.208984375,0.19883151690538423,0.03953397211489609,0.15888246121955873,0.16037063941369323,0.025718741985956813,0.17033939153862449,0.17567741976935175,0.030862555816817017,0.09919929512211506,0.09307657311184944,0.008663248462245454,0.06897249862871165,0.06085984708678592,0.0037039209874269643,-0.035491692950500905,0.04503897204770452,0.050101913780441265,,,,,,,,,
tianyan-287__message_0207,message,1024,1024,1024,True,True,0.17330182702709357,0.17177149352322274,0.02950544598719855,0.08698111032965578,0.09090001057572128,0.00826281192266624,0.16796875,0.19491526999277375,0.03799196247635589,0.1689453125,0.16089088840764135,0.0258858779726001,0.22630280219420323,0.20425823482894703,0.04172142649543727,0.154800097036664,0.14152043066180042,0.02002803229470146,0.08175114781262333,0.09457608576545987,0.00894463599871562,0.14253627673985236,0.13483467158958198,0.018180388662670424,-0.0863207166974378,0.09155067921447024,-0.057357489694203234,,,,,,,,,
tianyan-287__message_0208,message,1024,1024,1024,True,True,0.12390513743135059,0.11551484606766475,0.013343679662036284,0.0781674032735111,0.07703757437283913,0.0059347878652507196,0.13671875,0.14525228372596377,0.021098225927607878,0.1708984375,0.1569528432837915,0.02463419501486641,0.1421637113789933,0.1302301348352201,0.016959888019199613,0.1463109080233239,0.1415949810267489,0.02004913865196538,0.06761746737904947,0.07848272666301087,0.006159538384460878,0.0919263804923769,0.0831425039577611,0.00691267596436632,-0.045737734157839494,0.05628767005230112,0.028734726121006693,,,,,,,,,
tianyan-287__message_0209,message,1024,1024,1024,True,True,0.08090165064269791,0.08141405669331869,0.00662824862726291,0.09271355155393758,0.08602055285634906,0.0073995355137119415,0.12109375,0.12180465536813696,0.014836374069350618,0.1787109375,0.1791000117331588,0.03207681420281762,0.15327295137885655,0.1443276907065318,0.020830482304680306,0.1388336339904764,0.13902422816894117,0.019327736017969815,0.08887598548608217,0.08670161455799476,0.007517169966963088,0.06181572127964119,0.052769627124646966,0.0027846335468742767,0.011811900911239667,-0.007974334843384251,0.025437986121143452,,,,,,,,,
tianyan-287__message_0210,message,1024,1024,1024,True,True,0.09380638205476496,0.08565637524140156,0.007337014619495791,0.09441300453874663,0.0853192936973061,0.007279381877007178,0.125,0.11477312693880919,0.013172870667312007,0.1884765625,0.17051616082047116,0.029075761100952786,0.1678513572328246,0.1493650160513953,0.022309908020033575,0.1716110633207573,0.15334214955628006,0.023513814830540564,0.08237325601693664,0.08097684912829431,0.006557250094746539,0.03119754256369398,0.026989431498285147,0.0007284294126006265,0.0006066224839816614,0.011433126037828326,0.0206252052671754,,,,,,,,,
tianyan-287__message_0211,message,1024,1024,1024,True,True,0.10711160658696285,0.10527775524088817,0.011083405748560355,0.0998705982930997,0.100042151661172,0.010008432108996941,0.125,0.13256794801981778,0.017574260842185108,0.181640625,0.15999966645384034,0.025599893265340165,0.12782769572841654,0.1170859548818839,0.013709120830602554,0.13673325208831272,0.12749831452330487,0.016255820206283574,0.08568154133815857,0.0855235582912329,0.007314279022793911,0.03299634327157086,0.028790145872808537,0.0008288724993775944,-0.007241008293863149,0.02143006524880428,0.05381292927158346,,,,,,,,,
tianyan-287__message_0212,message,1024,1024,1024,True,True,0.10669252310775831,0.09443286297312511,0.008917565609301025,0.09291536052839586,0.08743808569294846,0.007645418829647399,0.1494140625,0.13583373451448527,0.01845080343215167,0.201171875,0.18007791207838628,0.032428054418511015,0.1680536816032456,0.14611644796905376,0.021350016367093196,0.17575842343462827,0.15407541004518246,0.023739231980591115,0.08691346477984176,0.08671046305414808,0.00751870440306478,0.05854535953483008,0.05107845658812508,0.0026090087274249782,-0.013777162579362456,0.019779058327916557,0.0331181933967544,,,,,,,,,
tianyan-287__message_0213,message,1024,1024,1024,True,True,0.12330653068867344,0.11522387743063912,0.013276541930150947,0.09050868251571793,0.09559205421109014,0.009137840828295996,0.1552734375,0.1386484827192615,0.019223401760353354,0.1943359375,0.17938224173723608,0.032177988650676205,0.14888830273094125,0.1329720989894746,0.017681579109666633,0.15652011435453456,0.1449851369875587,0.021020689947301156,0.0789105588492867,0.08057293162281504,0.006491997310294827,0.06389064485663717,0.05582591646135576,0.0031165329487502723,-0.0327978481729555,0.04439597183938673,0.04544763476905875,,,,,,,,,
tianyan-287__message_0214,message,1024,1024,1024,True,True,0.17565354941568115,0.16513879854241328,0.027270822784031756,0.06838346565299161,0.09172987966417344,0.008414370823203739,0.19140625,0.20817889090290007,0.043338450617561565,0.169921875,0.1818964254896381,0.033086309605907464,0.24836162925804098,0.22409578743489986,0.05021892194606782,0.1462714646541195,0.14600294324720176,0.021316859436845616,0.06929086193573897,0.09147753876620167,0.00836814009872193,0.16141837790022395,0.1484762429791811,0.02204519472921283,-0.10727008376268954,0.10636268747994218,-0.07843975425804098,,,,,,,,,
tianyan-287__message_0215,message,1024,1024,1024,True,True,0.12787691387756953,0.1123261089199501,0.012617154745096493,0.09223950126099048,0.0832208163545135,0.006925704274711662,0.14453125,0.14887458786564908,0.022163642912166867,0.177734375,0.16125790713806845,0.026004112614549907,0.12325321220640721,0.11392196262694908,0.012978213568775982,0.15183608532501433,0.13764606475808555,0.018946439143387082,0.08447243517195464,0.09869973016384496,0.009741636734415807,0.09042978532849452,0.08166061252888389,0.006668455638592509,-0.035637412616579045,0.04340447870561488,0.05448116279359279,,,,,,,,,
tianyan-287__message_0216,message,1024,1024,1024,True,True,0.09368765144669357,0.09024522348867073,0.008144200362520128,0.08162013073458613,0.08378882436100966,0.007020567087800127,0.13671875,0.13024326493756788,0.0169633080615975,0.1982421875,0.17069859961724967,0.029138011911290108,0.18001943463002268,0.14732612991369548,0.02170498855534708,0.18036321456362026,0.15250730456174283,0.02325847794468818,0.09408629090652104,0.09699924321402954,0.009408853184094457,0.039598524898363435,0.033372499534283076,0.001113723725165724,-0.01206752071210744,-0.00039863945982747395,0.01822275286997732,,,,,,,,,
tianyan-287__message_0217,message,1024,1024,1024,True,True,0.07872259781200783,0.08580813789180865,0.0073630365284596475,0.07650456156083998,0.08581710057149534,0.007364574750498146,0.1396484375,0.14045733957908693,0.01972826424163494,0.18359375,0.18701701407899346,0.03497536355502243,0.1558073100976085,0.15109584353118943,0.022829953932401677,0.14664545078691982,0.14932040447676148,0.022296583193103653,0.10543758404575446,0.10097967847363706,0.010196895464639122,0.0343222609964217,0.029304801099389384,0.0008587713674747732,-0.002218036251167843,-0.02671498623374663,0.02778643990239149,,,,,,,,,
tianyan-287__message_0218,message,1024,1024,1024,True,True,0.11698064834140116,0.10465878524769587,0.010953461329523323,0.0884855966155211,0.0880938363343342,0.007760524000100458,0.1533203125,0.13473088785534637,0.01815241214228992,0.19921875,0.19241952721962932,0.03702527445542567,0.16031632299644644,0.150102644857752,0.022530803993292423,0.1681505586663738,0.1599509787926446,0.025584315616725046,0.08796341378779575,0.08396186487237763,0.0070495947528474,0.06015364318631716,0.05127726403762024,0.002629357807183822,-0.028495051725880058,0.029017234553605414,0.038902427003553564,,,,,,,,,
tianyan-287__message_0219,message,1024,1024,1024,True,True,0.1456277302135175,0.12618722768843163,0.01592321643169209,0.10447480072993698,0.09573908166798885,0.00916597175862984,0.169921875,0.16189214574626623,0.02620906685433031,0.22265625,0.19691476066483343,0.03877542296768863,0.15836464766584207,0.1351790858593,0.018273385253756,0.17324909980814937,0.15956203689609083,0.02546004361842945,0.10081870816313568,0.10244732845629366,0.010495455107831717,0.07841689233953185,0.07087300374816999,0.005022982660288116,-0.041152929483580514,0.044809022050381814,0.06429160233415793,,,,,,,,,
tianyan-287__message_0220,message,1024,1024,1024,True,True,0.13798718533078624,0.12374161010568226,0.015311986071546685,0.08037422633213626,0.08919555863678703,0.007955847680528514,0.171875,0.17089590694700568,0.02920541101123962,0.1728515625,0.18011267228523464,0.032440574717728335,0.24007728582696491,0.20845651332908288,0.04345411794931811,0.17410519779349354,0.17121882221548188,0.029315885080856793,0.08655041096080611,0.11049778998215042,0.01220976159093942,0.10884740616774613,0.09431082032832705,0.008894530831001987,-0.05761295899864999,0.051436774369980134,-0.06722572332696491,,,,,,,,,
tianyan-287__message_0221,message,1024,1024,1024,True,True,0.11946965221879018,0.110848879786422,0.012287474149904633,0.08905276806162359,0.09650333330184674,0.009312893338367323,0.154296875,0.1641178870539589,0.026934680851056013,0.21875,0.18758031467812408,0.035186374454744054,0.16145111797252665,0.14832086966905736,0.021999080379385496,0.1903054875087206,0.17067475029529056,0.029129870388359784,0.09410796366423799,0.10322448981199203,0.010655295296946046,0.08940521215791418,0.08155822296589256,0.0066517437333542435,-0.03041688415716659,0.02536168855455219,0.05729888202747335,,,,,,,,,
tianyan-287__message_0222,message,1024,1024,1024,True,True,0.11291255959455553,0.10327356191100032,0.010665428589785215,0.08784211251673912,0.07842701109060103,0.006150796068605257,0.1494140625,0.13549987916323036,0.01836021725325003,0.1787109375,0.16871801363635605,0.028465768125397625,0.18754117118822655,0.1757578651791583,0.03089082717233519,0.17205285773323337,0.16080007575598487,0.02585666436313047,0.09228961222257859,0.09245733486751727,0.008548358770804225,0.08072007596660748,0.07204891507388997,0.0051910461633246086,-0.025070447077816402,0.020622947371976938,-0.008830233688226552,,,,,,,,,
tianyan-287__message_0223,message,1024,1024,1024,True,True,0.10660732169183319,0.1098010488662195,0.012056270332121923,0.1045300423093808,0.1101890799130033,0.012141633332074225,0.1455078125,0.14310653736637938,0.02047948103699494,0.19921875,0.18488708422328287,0.03418323391258729,0.17666091268182588,0.15197195835767024,0.023095476127065463,0.18870131679570423,0.16213145971730725,0.026286610230064823,0.08768872947881723,0.09387526362349338,0.00881256512038038,0.05132738533451018,0.04233066096319584,0.0017918848575810323,-0.0020772793824523905,0.018918592213015964,0.022557837318174123,,,,,,,,,
tianyan-287__message_0224,message,1024,1024,1024,True,True,0.09957457402650552,0.09553443827426372,0.009126828896379105,0.0998344545191778,0.09472313410528437,0.008972472134727686,0.12890625,0.11989074951590244,0.01437379181948486,0.2177734375,0.19437049542605758,0.03777988949217107,0.17537341666692746,0.15093981908043738,0.022782828984035167,0.19260782575693092,0.16286392726793605,0.02652465880513557,0.08571839699083653,0.07754039847599786,0.006012513395816531,0.030635233599193564,0.026143039031387944,0.0006834584897966736,0.00025988049267228197,0.013856177035668993,0.04240002083307254,,,,,,,,,
tianyan-287__message_0225,message,1024,1024,1024,True,True,0.1266472120667122,0.1172220649912924,0.01374101252082278,0.09003047167058754,0.0879768522770299,0.007739926536574339,0.1552734375,0.14609460738509936,0.021343634307006327,0.19140625,0.18374927280418535,0.03376379525606693,0.14792878888899172,0.14617768280827476,0.02136791495119659,0.17114652183556223,0.16665187649463473,0.027772847939182985,0.09427735224365927,0.09049525819332191,0.008189391755475997,0.0757467892203986,0.06551767826026036,0.004292566164614994,-0.036616740396124656,0.03236985982305293,0.04347746111100828,,,,,,,,,
tianyan-287__message_0226,message,1024,1024,1024,True,True,0.11612243715944556,0.10370206091608718,0.010754117438243855,0.09306095891074914,0.08146187254655057,0.006636036678790451,0.1552734375,0.1381758484210017,0.01909256508686364,0.1953125,0.17693970358773847,0.03130765870571675,0.145077958617799,0.1372816590246918,0.018846253904571744,0.16191563008428245,0.15327460059561246,0.023493103187744523,0.08133012851265159,0.07804776384553229,0.006091453441287977,0.06580893022961373,0.05882681920160683,0.003460594657378538,-0.02306147824869642,0.034792308646793974,0.05023454138220099,,,,,,,,,
tianyan-287__message_0227,message,1024,1024,1024,True,True,0.18106593500752197,0.18920924951405851,0.03580014010167325,0.08639108131853607,0.09591363433450321,0.009199425251252794,0.208984375,0.22765206207507432,0.0518254613670335,0.126953125,0.1515823663891005,0.0229772138001195,0.24830755244322344,0.2359040379166944,0.05565071510540119,0.12816311109905829,0.12876448151820158,0.016580291700651277,0.05209020434667717,0.08413991464136189,0.0070795252358556654,0.15357075648525884,0.16336285731702463,0.026687423150782544,-0.0946748536889859,0.1289757306608448,-0.12135442744322344,,,,,,,,,
