circuit_id,family,compiled_gate_count,compiled_two_qubit_count,compiled_depth,hardware_vs_ideal_tv,hardware_vs_ideal_h2,finite_vs_ideal_tv,finite_vs_ideal_h2,local_noise_vs_ideal_tv,local_noise_vs_ideal_h2,hardware_vs_local_noise_tv,hardware_vs_local_noise_h2,hardware_noise_minus_ideal_tv,hardware_excess_over_finite_tv,hardware_feasible_k3,finite_feasible_k3,ideal_feasible_k3,local_noise_feasible_k3
tianyan-287__message_0269,message,95,29,48,0.15385786689110792,0.019525243075237793,0.10835136860979766,0.009564676837051204,0.05709669609656537,0.0024701605792105653,0.1666160319784452,0.022723471041422763,0.012758165087337292,0.04550649828131026,,,,
tianyan-287__message_0270,message,95,29,48,0.14087877652228514,0.021616608183600484,0.0786712777858547,0.008004674720119093,0.09945439092078023,0.007438841319636555,0.13861392116300167,0.018943090853403177,-0.002264855359283474,0.062207498736430444,,,,
tianyan-287__message_0271,message,95,29,48,0.14482234760626037,0.026052773581855038,0.08049217203367663,0.01248133442718428,0.0824904654941229,0.009242588238947866,0.12775889759401224,0.018659224988793962,-0.017063450012248127,0.06433017557258373,,,,
tianyan-287__message_0272,message,95,29,48,0.2139388713206538,0.041377772210296815,0.07984087146453323,0.010433428115975392,0.14543112695645255,0.015761979948288804,0.1329704417765042,0.015927386804229237,-0.08096842954414962,0.1340979998561206,,,,
tianyan-287__message_0273,message,95,29,48,0.15935350777736335,0.017985003645872064,0.08483585379034346,0.007359275946210639,0.08430200070223201,0.005480599403050559,0.1627074429511653,0.022012287186693916,0.0033539351738019474,0.07451765398701989,,,,
tianyan-287__message_0274,message,95,29,48,0.15173021370984155,0.016003505178606454,0.08626786780377707,0.006454065924689781,0.03125430476222031,0.0007244751505859103,0.1628440292846912,0.018156198207155708,0.01111381557484964,0.06546234590606448,,,,
tianyan-287__message_0275,message,95,29,48,0.1528864004705641,0.020545227000490877,0.08767390943037487,0.007070602246822355,0.05433506631006449,0.002160599666606605,0.1663342213012437,0.025081852364139165,0.013447820830679608,0.06521249104018922,,,,
tianyan-287__message_0276,message,95,29,48,0.15974402598568893,0.02308448948008969,0.09359457292313632,0.007467341775151734,0.05666220907283416,0.002387943248833623,0.17587420296650863,0.02804831864624694,0.0161301769808197,0.06614945306255261,,,,
tianyan-287__message_0277,message,95,29,48,0.18917444310026038,0.03366405178103857,0.06276888172953188,0.008576264971092842,0.15894420401156378,0.022799836344886124,0.13876411527944388,0.018640177473076638,-0.0504103278208165,0.1264055613707285,,,,
tianyan-287__message_0278,message,95,29,48,0.16407604628942302,0.022658815867238932,0.09718716984803065,0.008116075346220372,0.028806151622639425,0.0006177088573960641,0.16722522957407027,0.024103796535863833,0.00314918328464725,0.06688887644139237,,,,
tianyan-287__message_0279,message,95,29,48,0.2206419932617665,0.038946411034076346,0.08049050372815625,0.011009034368086519,0.16581221134536037,0.022203742779724613,0.1333134253944085,0.018139613275379822,-0.08732856786735801,0.14015148953361026,,,,
tianyan-287__message_0280,message,95,29,48,0.14309573745379456,0.0179740501043681,0.0880213495825784,0.0081259759748553,0.08060533198840063,0.005389058962952418,0.16384913475414517,0.023177628442713538,0.020753397300350612,0.05507438787121616,,,,
tianyan-287__message_0281,message,95,29,48,0.14650166491659117,0.024493401315597664,0.10997883500345877,0.011305561404646017,0.04793505108170282,0.0017001491446006606,0.1424590353614125,0.024413208027993898,-0.004042629555178673,0.036522829913132396,,,,
tianyan-287__message_0282,message,95,29,48,0.1546599951169141,0.02915798192817654,0.11119834311896629,0.010756864371166665,0.07154669405914518,0.0037990209534277185,0.17446188282147906,0.036541858163445774,0.019801887704564952,0.043461651997947826,,,,
tianyan-287__message_0283,message,95,29,48,0.16963945810667988,0.025708892688152067,0.08894301393977802,0.007142593617990781,0.07179822052604594,0.0034726088792876387,0.14775710513325854,0.02198149803742896,-0.021882352973421337,0.08069644416690186,,,,
tianyan-287__message_0284,message,95,29,48,0.13655790904460494,0.018427665775057438,0.09017460762125773,0.006230896239615373,0.04519271474396488,0.0014569295921121864,0.14990714414512574,0.019530956973281235,0.013349235100520801,0.046383301423347206,,,,
tianyan-287__message_0285,message,95,29,48,0.17331078145511164,0.028998430884047317,0.08807711975166688,0.009544055573385035,0.08949440793668234,0.0060539135326546315,0.1678321685102045,0.026762900075083047,-0.005478612944907146,0.08523366170344476,,,,
tianyan-287__message_0286,message,95,29,48,0.1344935790734728,0.015870894081042926,0.08424486536875392,0.009571800078964078,0.0796722753694291,0.0054149170368880525,0.165856328714431,0.022400383283386983,0.0313627496409582,0.050248713704718895,,,,
tianyan-287__message_0287,message,95,29,48,0.16528804963294236,0.022252477690358173,0.09812067735565502,0.008851189601240584,0.04598832019935366,0.0015899713800787338,0.16871427368469671,0.024652360841468116,0.0034262240517543563,0.06716737227728733,,,,
tianyan-287__message_0288,message,95,29,48,0.12532795858386947,0.015441681297367948,0.0917646122985487,0.007223195328983603,0.06596333873151232,0.003379801913604141,0.1427570930808632,0.019455292751986077,0.017429134496993737,0.033563346285320775,,,,
tianyan-287__message_0289,message,95,29,48,0.14735792106869625,0.017556130291493558,0.09775386716802226,0.008598841926682903,0.0660777930987605,0.0034196491196888798,0.15858844737249167,0.02252555006178983,0.011230526303795424,0.04960405390067399,,,,
tianyan-287__message_0290,message,95,29,48,0.15894533238651043,0.024431524816361856,0.09423369615521379,0.009135109660958533,0.10817534951271882,0.008786266508614214,0.10835969295550878,0.013802254020593362,-0.05058563943100165,0.06471163623129664,,,,
tianyan-287__message_0291,message,95,29,48,0.1906269251994822,0.026767284313289397,0.08704406194122698,0.00735866762194999,0.0945710355422331,0.006981683997250519,0.1639766310213032,0.0197738933845352,-0.026650294178179018,0.10358286325825523,,,,
tianyan-287__message_0292,message,95,29,48,0.1605663788745024,0.023409044767976846,0.10831581870909532,0.01037764460388434,0.05939083775392298,0.0026013684356730148,0.16189310005800006,0.023872597683909286,0.0013267211834976644,0.05225056016540708,,,,
tianyan-287__message_0293,message,95,29,48,0.11963722108524644,0.014162754109601092,0.06122417539304447,0.006546706518250874,0.0898565460658893,0.006816822349593314,0.15787441840462016,0.021670018112114095,0.03823719731937372,0.058413045692201966,,,,
tianyan-287__message_0294,message,95,29,48,0.15646485704877966,0.01844919966489098,0.09179769949184834,0.010014789169014526,0.04489891469355972,0.0015135379567050426,0.1782492275514712,0.024014385382137567,0.021784370502691552,0.06466715755693132,,,,
tianyan-287__message_0295,message,95,29,48,0.15930740747271752,0.022207534198963735,0.09827298376514501,0.009131798298770873,0.0631539766203427,0.0029636425450408786,0.165143643167421,0.02299383022202018,0.005836235694703484,0.061034423707572505,,,,
tianyan-287__message_0296,message,95,29,48,0.191960687204777,0.031018539338768022,0.10670217530397799,0.011317609081601416,0.10200819945800418,0.008593790628386132,0.13458442439871013,0.017674197838260908,-0.05737626280606686,0.085258511900799,,,,
tianyan-287__message_0297,message,95,29,48,0.1613279936223,0.021614591641980655,0.09666670714665528,0.0077306270881062865,0.02540401655037555,0.000362866620817229,0.15556189552120822,0.02064048705483437,-0.005766098101091771,0.06466128647564472,,,,
tianyan-287__message_0298,message,95,29,48,0.24994569481511222,0.046413179590114345,0.07139200348469435,0.006859193633414952,0.18020381542720018,0.02692776343545295,0.13035880833434216,0.017451174134998297,-0.11958688648077007,0.17855369133041787,,,,
tianyan-287__message_0299,message,95,29,48,0.13040725232166359,0.015235233266109562,0.08826556656141268,0.008229618366632852,0.0933151544476895,0.007253984937937918,0.14198977102952975,0.018834932562025133,0.011582518707866168,0.0421416857602509,,,,
tianyan-287__message_0300,message,95,29,48,0.1477858613980826,0.020383490899077664,0.08838366060555006,0.009764534618257069,0.060374743023067945,0.002772612644941952,0.16503688582248438,0.02620043434259397,0.017251024424401767,0.059402200792532556,,,,
tianyan-287__message_0301,message,95,29,48,0.13639319908112604,0.016516985696125835,0.09920165497990607,0.008753129306336692,0.06703722643557883,0.003510784927121471,0.16054606735762092,0.02064657682243566,0.024152868276494877,0.03719154410121997,,,,
tianyan-287__message_0302,message,95,29,48,0.18693646075620357,0.02740662159716175,0.08470505458854688,0.008766836568293218,0.08737728751657019,0.005884306304067052,0.15598269814820243,0.020717260109576287,-0.030953762608001145,0.10223140616765669,,,,
tianyan-287__message_0303,message,95,29,48,0.19992747367110275,0.03370505674843695,0.06368272653318124,0.00963420416890685,0.13433487460736276,0.014221299000217704,0.13658253727958328,0.016883968201521674,-0.06334493639151947,0.1362447471379215,,,,
tianyan-287__message_0304,message,95,29,48,0.18420653473514334,0.026132896806683896,0.06186337755648348,0.00686510290391432,0.07198349903305869,0.0037567072518176533,0.19450455470531058,0.02945305914391777,0.010298019970167244,0.12234315717865986,,,,
tianyan-287__message_0305,message,95,29,48,0.1621286297337316,0.022035010254799037,0.07406781795790626,0.005879467131575044,0.0712651219766611,0.003956074825845336,0.1394234951896416,0.016672186962509536,-0.02270513454409001,0.08806081177582534,,,,
tianyan-287__message_0306,message,95,29,48,0.13694011143167245,0.017325676710582466,0.09646454346000813,0.011543353729982855,0.09386795423605467,0.007145792909880667,0.1620720388587043,0.02459156606675382,0.025131927427031853,0.04047556797166432,,,,
tianyan-287__message_0307,message,95,29,48,0.16014430660558052,0.023107718302298373,0.09257480353781287,0.011201510504453512,0.06201248545653774,0.0029307230575981755,0.18116058563116755,0.029119579373868283,0.02101627902558703,0.06756950306776764,,,,
tianyan-287__message_0308,message,95,29,48,0.13924391972385355,0.019584189407434897,0.08781217788744307,0.007753941868238108,0.08355291974216929,0.005331135606167077,0.1523512771735952,0.021333273210602313,0.013107357449741647,0.051431741836410486,,,,
tianyan-287__message_0309,message,95,29,48,0.16383709572363142,0.02428294631014154,0.08145308301945142,0.006191705993020009,0.07073934863739909,0.00411812367614007,0.17724403308570721,0.028301720423598842,0.013406937362075794,0.08238401270418,,,,
tianyan-287__message_0310,message,95,29,48,0.17242680753224426,0.025372034399522906,0.09165331477643728,0.007152893464564916,0.05102808457508341,0.0017879814279606085,0.18469499861738636,0.026242125000372055,0.0122681910851421,0.08077349275580699,,,,
tianyan-287__message_0311,message,95,29,48,0.15320037194749136,0.01964156591824625,0.0973769909753229,0.008367672659431481,0.05881389555899562,0.0026751015966404454,0.13018071496257325,0.016415360748962847,-0.02301965698491812,0.05582338097216846,,,,
tianyan-287__message_0312,message,95,29,48,0.1484041389113102,0.022193074266848606,0.08733408042100727,0.006963550323086576,0.088534386693972,0.00599700877296464,0.16896509458995784,0.02914803049236913,0.02056095567864763,0.06107005849030295,,,,
tianyan-287__message_0313,message,95,29,48,0.18028928395143554,0.024401008661216143,0.0913994582240843,0.008943474411206458,0.06509612827493827,0.003073151290666434,0.201961394174076,0.03311127081689499,0.021672110222640456,0.08888982572735124,,,,
tianyan-287__message_0314,message,95,29,48,0.16085569492035834,0.023558190992528996,0.09031508408181119,0.008621446918077641,0.05717287541579154,0.0024661000510014797,0.16846894647544444,0.025818041918414934,0.0076132515550861035,0.07054061083854715,,,,
tianyan-287__message_0315,message,95,29,48,0.1514518280133254,0.01857728989841288,0.09068844994177341,0.010178966044359396,0.06372451953239258,0.003002763010702299,0.161833500419251,0.02034008675401474,0.01038167240592558,0.06076337807155199,,,,
tianyan-287__message_0316,message,95,29,48,0.15634340400314872,0.018364019491441883,0.10669162914622005,0.010144917179519899,0.05925894411580307,0.0026071839629430186,0.15806315314965486,0.020300431716079585,0.0017197491465061332,0.04965177485692868,,,,
tianyan-287__message_0317,message,95,29,48,0.1550962793718449,0.019755169020956954,0.10392357532054117,0.011117127264341472,0.05859401114844637,0.0026303525670677372,0.17058333440552914,0.022594175383924935,0.01548705503368425,0.051172704051303725,,,,
tianyan-287__message_0318,message,95,29,48,0.16410987133059546,0.022233068384238976,0.08606404895538838,0.007898120606030805,0.0794697996344983,0.00475576227453499,0.14903355873498814,0.019764107815169688,-0.015076312595607322,0.07804582237520707,,,,
tianyan-287__message_0319,message,95,29,48,0.14441725825964402,0.0205315962431077,0.07867572936821,0.009412567050855372,0.08506447998769923,0.005829192429379078,0.1606366410477975,0.027219662330364998,0.01621938278815349,0.06574152889143402,,,,
tianyan-287__message_0320,message,95,29,48,0.16020097428391283,0.02226889820725373,0.07630952987113923,0.007846015702729036,0.07795977958904682,0.004678622955147669,0.1738161983086517,0.02814919617507896,0.013615224024738859,0.0838914444127736,,,,
tianyan-287__message_0321,message,95,29,48,0.1554657056270234,0.018976159656874034,0.08943727570109124,0.009003317900290419,0.06375246232308594,0.0030468849766697305,0.15414574769568695,0.01959303299062613,-0.0013199579313364351,0.06602842992593215,,,,
tianyan-287__message_0322,message,95,29,48,0.15071420672752583,0.020551940556397537,0.09119135543264024,0.008746892852582844,0.03553852036152158,0.0009296998845661252,0.1530970611826875,0.020997287080537393,0.002382854455161676,0.05952285129488559,,,,
tianyan-287__message_0323,message,95,29,48,0.1426381478003642,0.016632772686977958,0.09086310253553495,0.010625408621265132,0.0850181982358445,0.005560713772399235,0.13825746180503246,0.015350668977408208,-0.004380685995331757,0.05177504526482926,,,,
tianyan-287__message_0324,message,95,29,48,0.18917020389311584,0.028360621880071303,0.09222749560504831,0.007545749502681323,0.04578629521750408,0.001443712591471832,0.17576611618099458,0.025794482774385598,-0.01340408771212126,0.09694270828806753,,,,
tianyan-287__message_0325,message,95,29,48,0.14635410645350153,0.01827081627106524,0.07929079848449924,0.007920804896885323,0.08620038704442377,0.00609601014624871,0.15757668886228915,0.02241891536665163,0.011222582408787624,0.06706330796900228,,,,
tianyan-287__message_0326,message,95,29,48,0.1616557064760522,0.021149364660302733,0.0921386809172769,0.00892565074765371,0.0528470422873681,0.002060716337286237,0.16155932436669174,0.020177867057968785,-9.638210936047109e-05,0.06951702555877531,,,,
tianyan-287__message_0327,message,95,29,48,0.1531537658964261,0.019627070748392844,0.09962812924832407,0.010991954543998598,0.06883684548572952,0.003606302359627772,0.17082665193628038,0.025165495404937975,0.017672886039854285,0.05352563664810203,,,,
tianyan-287__message_0328,message,95,29,48,0.205436527004214,0.029391916140676537,0.08547470019981318,0.009522729343079569,0.1043161280686617,0.008493419786627493,0.14431514413522456,0.018311499013019233,-0.06112138286898944,0.11996182680440082,,,,
tianyan-287__message_0329,message,95,29,48,0.19183395240202705,0.026243399594306424,0.08951692323277174,0.009535936393166761,0.08322600843781873,0.005392021364277699,0.16867780642748906,0.02212798015096548,-0.023156145974537995,0.10231702916925531,,,,
tianyan-287__message_0330,message,95,29,48,0.15850368777325594,0.022096799818774066,0.08669708799985171,0.007423999640625318,0.04135146738280292,0.001007493436330553,0.14232615485025504,0.01948974493492731,-0.016177532923000892,0.07180659977340423,,,,
tianyan-287__message_0331,message,95,29,48,0.16295472865667698,0.024284620383875133,0.09242744727437846,0.007909318160853426,0.08484505325749558,0.00602982369641622,0.16347885382629088,0.027154075209736256,0.0005241251696138927,0.07052728138229852,,,,
tianyan-287__message_0332,message,95,29,48,0.14174865581476867,0.01570238644389932,0.09068400848659855,0.00921070982016431,0.09205329842914717,0.007044917975292738,0.16456741291123328,0.021656845909580114,0.02281875709646461,0.05106464732817012,,,,
tianyan-287__message_0333,message,95,29,48,0.17780693611399753,0.025224536314020655,0.09180074545666106,0.00703570141185065,0.029709417294510286,0.0006388781824373574,0.178677509253387,0.024512459679607194,0.0008705731393894578,0.08600619065733647,,,,
tianyan-287__message_0334,message,95,29,48,0.1894941624823257,0.024795715955558278,0.07323904845727866,0.00811906626133615,0.09278396153963059,0.006041164883130054,0.17624857136407146,0.0244683616690492,-0.01324559111825424,0.11625511402504704,,,,
tianyan-287__message_0335,message,95,29,48,0.22339741052225567,0.03659930551490108,0.07406252496430885,0.008442757231921378,0.14401029939800233,0.016329590835865784,0.1669922683360739,0.031685424944341706,-0.056405142186181784,0.14933488555794683,,,,
tianyan-287__message_0336,message,95,29,48,0.16488769137855455,0.020334015067994378,0.10338284514022109,0.008853506297811847,0.07282092199938925,0.004088689356326445,0.13476539897983753,0.015172154572695148,-0.030122292398717027,0.061504846238333466,,,,
tianyan-287__message_0337,message,95,29,48,0.2229370548434068,0.06193338515811184,0.05735427701988217,0.006596032095133467,0.20701532913984283,0.059427338215125816,0.10330377621892135,0.01926146561505726,-0.11963327862448546,0.16558277782352465,,,,
tianyan-287__message_0338,message,95,29,48,0.16249020310439044,0.020414320257027732,0.10475605507506898,0.00882881822722376,0.0764601910778735,0.004187790498632461,0.17299220178456484,0.02339542717735192,0.010501998680174401,0.05773414802932146,,,,
tianyan-287__message_0339,message,95,29,48,0.13837401540121308,0.018525884904754607,0.11090608961338339,0.010340712430777015,0.04597633702693292,0.0015334502630744043,0.15310718541674717,0.022087495834573496,0.014733170015534092,0.027467925787829695,,,,
tianyan-287__message_0340,message,95,29,48,0.1518938312565252,0.01938391659327616,0.10023956991433779,0.010069978617762675,0.04073043296581726,0.0012600937325464758,0.15867603304749067,0.02260509265984125,0.006782201790965475,0.05165426134218741,,,,
tianyan-287__message_0341,message,95,29,48,0.1682012869854293,0.02363456534971363,0.0641723579047771,0.00454508568253926,0.08466201421928554,0.005327725272980383,0.14779473412992986,0.02198751562952603,-0.020406552855499444,0.1040289290806522,,,,
tianyan-287__message_0342,message,95,29,48,0.16192848889156242,0.021735583483232956,0.09225618630388721,0.0074347231488648725,0.06777519828880027,0.0034840389856006333,0.15398682268792152,0.01946006074575054,-0.007941666203640896,0.0696723025876752,,,,
tianyan-287__message_0343,message,95,29,48,0.14653458667396338,0.017375267460632792,0.09797440761176698,0.008164105562505252,0.04769229321047977,0.0015106263394953734,0.14409497369678695,0.01752353547954734,-0.0024396129771764308,0.048560179062196396,,,,
tianyan-287__message_0344,message,95,29,48,0.2059557325500676,0.03222414667630402,0.06233971269459239,0.007366591330268704,0.16192805277814923,0.021426485585974292,0.13005021603618466,0.018169728732738644,-0.07590551651388294,0.14361601985547523,,,,
tianyan-287__message_0345,message,95,29,48,0.15007123549603602,0.02043687904773773,0.10699312739923389,0.011325968964753973,0.07470935063110859,0.004737011837838059,0.15847705438094592,0.026977977694062058,0.008405818884909905,0.043078108096802126,,,,
tianyan-287__message_0346,message,95,29,48,0.1796145159967688,0.02668845750874372,0.09658695466085722,0.009633877389549933,0.03607549653598361,0.0009929148778460432,0.1920090726970187,0.030604023277941268,0.012394556700249887,0.08302756133591159,,,,
tianyan-287__message_0347,message,95,29,48,0.13175077714890016,0.01717884561626819,0.07994363153764295,0.006158357288907778,0.06420981840015405,0.0030018497960768416,0.13237143005180443,0.018525303098127808,0.0006206529029042784,0.05180714561125721,,,,
tianyan-287__message_0348,message,95,29,48,0.1686788518991713,0.02439930466318245,0.07948915841648993,0.005814798318408788,0.0264922008198085,0.0005373989625243631,0.1704538965675868,0.02498571314555882,0.001775044668415493,0.08918969348268138,,,,
tianyan-287__message_0349,message,95,29,48,0.14539708681961883,0.017065329962030393,0.09658877006757406,0.008437972833133566,0.045188283527609736,0.0013396928253717514,0.1569335722219991,0.020304538245511244,0.011536485402380281,0.048808316752044764,,,,
tianyan-287__message_0350,message,95,29,48,0.22795925543828188,0.04155604605800377,0.08721989255890172,0.009831821485472663,0.12820481104596604,0.013158226507475165,0.16274550495429346,0.022957822329716552,-0.06521375048398842,0.14073936287938016,,,,
tianyan-287__message_0351,message,95,29,48,0.1514691502042417,0.022297766453331168,0.11114191627410568,0.014650035379203098,0.0768631456773999,0.005140957945076785,0.18250720299965925,0.02964900298614557,0.031038052795417548,0.04032723393013603,,,,
tianyan-287__message_0352,message,95,29,48,0.16345831562744306,0.02007659743893715,0.10696938509340133,0.009133864831153981,0.03740464204488002,0.0011205624214612091,0.1545430341378463,0.0200969081996834,-0.00891528148959675,0.056488930534041734,,,,
tianyan-287__message_0353,message,95,29,48,0.17808709123185693,0.02492941172667961,0.10397608535280128,0.007839092519515995,0.06308304924030889,0.002920194990976281,0.16040052859950013,0.02225377991260219,-0.017686562632356795,0.07411100587905564,,,,
tianyan-287__message_0354,message,95,29,48,0.1407932920065489,0.017813561027750214,0.08892607919421232,0.007532178326578063,0.043744292114471714,0.0014085499233799348,0.13086288267258586,0.01589737600717792,-0.009930409333963025,0.05186721281233657,,,,
tianyan-287__message_0355,message,95,29,48,0.15518642753974551,0.022456759341957264,0.09549793735256831,0.007842971910450221,0.04312589844654456,0.0013410289402028671,0.1441896436799086,0.019448848193299013,-0.010996783859836906,0.0596884901871772,,,,
tianyan-287__message_0356,message,95,29,48,0.15795222169618162,0.01968531384366094,0.11431769645068016,0.012098590968927788,0.054102464392042596,0.002033907382210571,0.1629304246865086,0.022030303040621216,0.004978202990326974,0.04363452524550146,,,,
tianyan-287__message_0357,message,95,29,48,0.1816614778026462,0.03212409582180037,0.06208159107045301,0.010246914214774305,0.1715325775482956,0.026181901068494738,0.11550437290865558,0.022939665082555964,-0.06615710489399061,0.11957988673219318,,,,
tianyan-287__message_0358,message,95,29,48,0.15296862577538897,0.017271523281567867,0.07650843190930764,0.0061772100907618276,0.08877630868135919,0.006512139079305462,0.16516504958133724,0.022311332200292383,0.012196423805948264,0.07646019386608133,,,,
tianyan-287__message_0359,message,95,29,48,0.15136466739875754,0.021360238074453294,0.07901701932408874,0.005559897495796511,0.05362231652176065,0.002160387068592955,0.1679775333098697,0.026678106182700563,0.016612865911112162,0.0723476480746688,,,,
tianyan-287__message_0360,message,95,29,48,0.15586325130702866,0.018330070105483934,0.09329952853894707,0.007691169996773227,0.050146540452379706,0.0017574178329864986,0.1701827892150754,0.02178534712705913,0.014319537908046742,0.06256372276808159,,,,
tianyan-287__message_0361,message,95,29,48,0.13097556503160573,0.01607793895195793,0.08655676415347482,0.009253627406015867,0.09067140048309778,0.006066342312702973,0.1425463805365802,0.01844683791313114,0.011570815504974463,0.04441880087813091,,,,
tianyan-287__message_0362,message,95,29,48,0.13005722670774786,0.017399758314555237,0.09416393073440638,0.009528989905376505,0.09022087684202247,0.006463115111973538,0.13919979045827927,0.01699905056996329,0.009142563750531407,0.03589329597334148,,,,
tianyan-287__message_0363,message,95,29,48,0.19837308659037714,0.03440991336995102,0.08628819884963743,0.01112048048920247,0.11674356282394087,0.010644604787892822,0.16113203737751064,0.023757719785430717,-0.0372410492128665,0.11208488774073971,,,,
tianyan-287__message_0364,message,95,29,48,0.15836114144115568,0.01972132471974461,0.08665526409073822,0.008024609477943513,0.08491757226811966,0.005458098593600209,0.15445309924570833,0.019947860016665046,-0.003908042195447353,0.07170587735041746,,,,
tianyan-287__message_0365,message,95,29,48,0.23255276757232407,0.09461579862733119,0.050951019135296344,0.004799282092022277,0.20595151085006552,0.09365963938377661,0.11006540782966537,0.017200143927960914,-0.1224873597426587,0.18160174843702773,,,,
tianyan-287__message_0366,message,95,29,48,0.14323944361385,0.019370137018381747,0.09572587919036751,0.008919965392359638,0.0955026978040514,0.007114938503286862,0.1474484005542238,0.019670583776321183,0.00420895694037382,0.04751356442348248,,,,
tianyan-287__message_0367,message,95,29,48,0.14569799212792184,0.018124352062036907,0.10389749466532827,0.008591975327214856,0.03264505825209328,0.0007708698285332808,0.13761798592070767,0.01640488566479342,-0.008080006207214163,0.04180049746259357,,,,
tianyan-287__message_0368,message,95,29,48,0.12578656101319452,0.015312886383673018,0.0840800153774433,0.005917454630822911,0.03887738901596405,0.0010739381847636841,0.11408121144521088,0.013627268691358536,-0.011705349567983636,0.04170654563575121,,,,
tianyan-287__message_0369,message,95,29,48,0.16092861737657616,0.020289012181963786,0.09971457384639965,0.0077379472832523055,0.051151921417760204,0.0018886630228308562,0.160255107676315,0.022194118249817416,-0.0006735097002611434,0.06121404353017651,,,,
tianyan-287__message_0370,message,95,29,48,0.23007561271845559,0.0883801518969795,0.066102973410505,0.007007643500446872,0.17282514292264667,0.06805424430114368,0.12617182000179963,0.015447247647340458,-0.10390379271665595,0.16397263930795059,,,,
tianyan-287__message_0371,message,95,29,48,0.15012974725291073,0.020886737015669767,0.09922181939449573,0.009409110965135746,0.0792192085661497,0.005125418901473272,0.15896917174687603,0.025478546210929882,0.008839424493965298,0.050907927858415,,,,
tianyan-287__message_0372,message,95,29,48,0.3063236716223741,0.1245630091434774,0.03180417045189339,0.0009931474142998967,0.24300317762462326,0.10022676074950639,0.1338344324787305,0.026196276973501187,-0.1724892391436436,0.27451950117048074,,,,
tianyan-287__message_0373,message,95,29,48,0.16218203938765338,0.02069645920964909,0.104835996035775,0.010305274556027665,0.029589784976304302,0.000662410370970267,0.16834214529378555,0.022273458400977306,0.006160105906132168,0.05734604335187839,,,,
tianyan-287__message_0374,message,95,29,48,0.14511168457557536,0.01913459318167344,0.09003034667478048,0.006917270936807782,0.034383384581098075,0.0008114764153266767,0.14638538954777086,0.01894989405090183,0.0012737049721955052,0.05508133790079488,,,,
tianyan-287__message_0375,message,95,29,48,0.13609628846793836,0.016782051425263594,0.10001098925020405,0.011187433162386094,0.11525510613401002,0.010194203446016268,0.12995613049144916,0.015551346362050515,-0.006140157976489202,0.03608529921773432,,,,
tianyan-287__message_0376,message,95,29,48,0.18836411149989252,0.025192502429500815,0.08635692394625344,0.009350210968390026,0.10601631234922147,0.00866872731084415,0.12976287662257438,0.014866401261041521,-0.05860123487731814,0.10200718755363908,,,,
tianyan-287__message_0377,message,95,29,48,0.17587036103996834,0.02534741336659635,0.09030833595078383,0.013698715027554955,0.07200749056087022,0.004168765645286539,0.19080428307085845,0.029542644299248588,0.014933922030890112,0.0855620250891845,,,,
tianyan-287__message_0378,message,95,29,48,0.32238160438980523,0.13629910271946308,0.05889298943599056,0.002333759715987582,0.22872430003389893,0.09433575635106806,0.15261418627060552,0.027015330548778402,-0.1697674181191997,0.26348861495381465,,,,
tianyan-287__message_0379,message,95,29,48,0.1442967559100164,0.016947752115987064,0.08926059741939969,0.008887390256983077,0.07095605461917315,0.003745199263324751,0.13316974886788416,0.015902773915735358,-0.011127007042132236,0.0550361584906167,,,,
tianyan-287__message_0380,message,95,29,48,0.15435263830422685,0.018475723304283362,0.10353296803194788,0.008787035217016433,0.024518066523125756,0.0004399489947377724,0.15765680829896067,0.019824090321942694,0.0033041699947338188,0.050819670272278974,,,,
tianyan-287__message_0381,message,95,29,48,0.1447734685093164,0.01710416285974669,0.08920286517755843,0.006505069926588515,0.023176994536826406,0.0003748167964527562,0.15712951830092386,0.020110899078018246,0.012356049791607454,0.05557060333175798,,,,
tianyan-287__message_0382,message,95,29,48,0.13362928267890165,0.014928508591161214,0.08740406457304176,0.007280740489551371,0.0707632832510809,0.0037610595471691405,0.13839671429588435,0.01708299163225292,0.004767431616982704,0.04622521810585989,,,,
tianyan-287__message_0383,message,95,29,48,0.23760261358718002,0.04379761066609976,0.0952483166923768,0.012769197412125406,0.1297429394281469,0.012892396020930631,0.15932117904266307,0.023851928572348316,-0.07828143454451694,0.14235429689480322,,,,
tianyan-287__message_0384,message,95,29,48,0.1610961017312132,0.022024946795903604,0.10189963295690646,0.008309625956653292,0.08947156165512282,0.006624343389144902,0.17164603523842897,0.024552239473599767,0.01054993350721578,0.05919646877430673,,,,
tianyan-287__message_0385,message,95,29,48,0.15680092712843102,0.024216713136929628,0.09192129949560644,0.009358002314228751,0.08484573853017614,0.0056474194635705915,0.13258603908846975,0.016615361054993755,-0.024214888039961274,0.06487962763282458,,,,
tianyan-287__message_0386,message,95,29,48,0.14829480649779642,0.018006582947887984,0.08650558998511598,0.006717977377973771,0.039774664710244434,0.001160552305059652,0.1645379336853806,0.021521313714296355,0.016243127187584194,0.061789216512680434,,,,
tianyan-287__message_0387,message,95,29,48,0.16343150404870055,0.02064252397607934,0.08948995342532272,0.005870317908551456,0.02888856128335085,0.0006240946380139261,0.16922613218734855,0.023121000065716997,0.005794628138648006,0.07394155062337783,,,,
